date,open,high,low,close,pct
2006-03-30,1706.61,1720.2,1700.15,1708.68,0.28
2006-03-31,1712.93,1715.62,1701.86,1703.66,-0.29
2006-04-03,1715.12,1723.06,1704.92,1706.77,0.18
2006-04-04,1708.92,1720.43,1705.27,1716.55,0.57
2006-04-05,1722.22,1735.13,1717.28,1732.74,0.94
2006-04-06,1734.21,1745.68,1727.14,1739.2,0.37
2006-04-07,1743.74,1750.23,1720.62,1723.03,-0.93
2006-04-10,1724.65,1727.82,1712.47,1718.86,-0.24
2006-04-11,1723.96,1725.66,1696.67,1704.4,-0.84
2006-04-12,1705.17,1710.92,1701.29,1704.75,0.02
2006-04-13,1704.47,1721.05,1700.55,1712.07,0.43
2006-04-17,1710.91,1716.72,1684.35,1694.32,-1.04
2006-04-18,1699.0,1730.33,1699.0,1726.64,1.91
2006-04-19,1729.71,1734.1,1720.64,1734.04,0.43
2006-04-20,1734.5,1741.35,1724.62,1728.9,-0.3
2006-04-21,1736.73,1737.2,1701.57,1709.02,-1.15
2006-04-24,1706.51,1711.04,1697.0,1706.44,-0.15
2006-04-25,1711.35,1711.35,1694.52,1701.47,-0.29
2006-04-26,1704.43,1710.0,1696.5,1702.2,0.04
2006-04-27,1695.03,1727.79,1688.25,1717.14,0.88
2006-04-28,1705.52,1717.49,1699.51,1700.71,-0.96
2006-05-01,1706.8,1709.44,1680.52,1686.61,-0.83
2006-05-02,1692.95,1697.18,1686.65,1689.93,0.2
2006-05-03,1692.62,1693.52,1679.26,1686.3,-0.21
2006-05-04,1688.41,1707.36,1688.41,1701.03,0.87
2006-05-05,1711.64,1716.19,1706.33,1713.84,0.75
2006-05-08,1713.74,1721.13,1712.18,1715.23,0.08
2006-05-09,1711.93,1715.73,1708.03,1711.17,-0.24
2006-05-10,1706.19,1707.38,1690.9,1694.82,-0.96
2006-05-11,1693.71,1694.47,1653.79,1657.48,-2.2
2006-05-12,1649.83,1652.26,1634.65,1635.81,-1.31
2006-05-15,1629.25,1640.1,1619.26,1634.78,-0.06
2006-05-16,1635.62,1637.7,1617.97,1623.69,-0.68
2006-05-17,1611.21,1618.85,1595.62,1598.91,-1.53
2006-05-18,1607.98,1612.53,1587.04,1587.11,-0.74
2006-05-19,1589.82,1604.48,1575.81,1600.86,0.87
2006-05-22,1587.98,1595.06,1571.06,1584.57,-1.02
2006-05-23,1597.5,1601.75,1569.01,1569.01,-0.98
2006-05-24,1567.77,1586.62,1554.76,1580.18,0.71
2006-05-25,1589.99,1600.22,1579.24,1599.68,1.23
2006-05-26,1605.19,1606.46,1595.29,1606.37,0.42
2006-05-30,1599.11,1606.37,1571.29,1571.29,-2.18
2006-05-31,1575.77,1587.78,1568.22,1579.58,0.53
2006-06-01,1581.08,1616.57,1579.58,1616.57,2.34
2006-06-02,1626.19,1626.29,1599.17,1612.9,-0.23
2006-06-05,1606.11,1612.9,1577.49,1577.5,-2.19
2006-06-06,1581.94,1583.9,1560.23,1575.39,-0.13
2006-06-07,1578.77,1592.37,1563.95,1565.22,-0.65
2006-06-08,1555.85,1566.59,1525.78,1561.55,-0.23
2006-06-09,1567.92,1575.12,1550.14,1550.97,-0.68
2006-06-12,1553.65,1555.09,1520.29,1520.31,-1.98
2006-06-13,1523.64,1536.5,1511.53,1516.85,-0.23
2006-06-14,1519.29,1531.59,1512.98,1530.26,0.88
2006-06-15,1538.14,1576.79,1530.26,1573.08,2.8
2006-06-16,1568.53,1573.08,1554.83,1562.84,-0.65
2006-06-19,1568.38,1568.89,1543.85,1548.94,-0.89
2006-06-20,1549.95,1565.17,1544.3,1548.32,-0.04
2006-06-21,1550.66,1585.88,1548.32,1573.56,1.63
2006-06-22,1571.11,1573.67,1546.12,1554.49,-1.21
2006-06-23,1551.47,1566.9,1544.11,1551.05,-0.22
2006-06-26,1553.48,1561.47,1549.13,1556.17,0.33
2006-06-27,1556.14,1559.19,1525.89,1527.0,-1.87
2006-06-28,1531.3,1538.65,1520.93,1538.25,0.74
2006-06-29,1546.01,1585.56,1538.25,1585.56,3.08
2006-06-30,1590.27,1590.83,1574.38,1575.23,-0.65
2006-07-03,1580.63,1586.44,1575.23,1586.25,0.7
2006-07-05,1573.35,1586.25,1550.58,1553.95,-2.04
2006-07-06,1556.24,1564.96,1547.28,1551.55,-0.15
2006-07-07,1543.46,1553.09,1529.4,1533.71,-1.15
2006-07-10,1538.78,1543.12,1513.47,1520.9,-0.84
2006-07-11,1516.19,1534.97,1508.91,1533.06,0.8
2006-07-12,1527.44,1533.06,1499.77,1501.46,-2.06
2006-07-13,1490.54,1506.53,1478.13,1478.16,-1.55
2006-07-14,1478.6,1480.31,1456.38,1462.17,-1.08
2006-07-17,1462.39,1475.21,1459.9,1468.5,0.43
2006-07-18,1472.06,1477.8,1446.77,1472.34,0.26
2006-07-19,1467.58,1498.32,1467.3,1490.6,1.24
2006-07-20,1497.14,1497.14,1466.27,1466.89,-1.59
2006-07-21,1457.52,1463.44,1450.24,1451.88,-1.02
2006-07-24,1459.39,1482.34,1457.11,1482.34,2.1
2006-07-25,1483.01,1494.14,1475.12,1489.52,0.48
2006-07-26,1483.74,1499.43,1474.67,1487.88,-0.11
2006-07-27,1497.0,1506.75,1475.91,1478.53,-0.63
2006-07-28,1488.06,1511.0,1485.96,1510.3,2.15
2006-07-31,1506.81,1517.86,1501.78,1509.43,-0.06
2006-08-01,1498.17,1498.17,1476.06,1484.94,-1.62
2006-08-02,1490.64,1510.51,1490.41,1500.48,1.05
2006-08-03,1487.02,1518.41,1484.6,1510.6,0.67
2006-08-04,1522.65,1530.04,1490.16,1503.84,-0.45
2006-08-07,1501.43,1501.43,1487.19,1494.13,-0.65
2006-08-08,1498.95,1500.76,1476.48,1484.8,-0.62
2006-08-09,1503.86,1517.9,1482.49,1485.64,0.06
2006-08-10,1482.11,1499.93,1478.2,1496.28,0.72
2006-08-11,1491.1,1491.97,1479.69,1486.74,-0.64
2006-08-14,1500.65,1515.68,1493.74,1494.33,0.51
2006-08-15,1514.84,1534.78,1508.94,1534.43,2.68
2006-08-16,1546.48,1570.06,1539.59,1570.06,2.32
2006-08-17,1564.97,1584.72,1562.62,1573.59,0.22
2006-08-18,1571.7,1578.35,1557.89,1576.46,0.18
2006-08-21,1566.16,1567.5,1556.28,1561.12,-0.97
2006-08-22,1560.21,1577.54,1555.98,1563.43,0.15
2006-08-23,1565.99,1571.48,1543.86,1550.41,-0.83
2006-08-24,1557.64,1558.94,1542.57,1555.19,0.31
2006-08-25,1550.84,1570.34,1548.01,1557.7,0.16
2006-08-28,1557.21,1574.45,1556.52,1570.29,0.81
2006-08-29,1569.95,1575.45,1552.4,1573.65,0.21
2006-08-30,1577.43,1583.77,1570.15,1581.95,0.53
2006-08-31,1583.98,1586.6,1576.33,1579.73,-0.14
2006-09-01,1589.21,1593.66,1581.91,1589.47,0.62
2006-09-05,1589.92,1605.02,1580.21,1603.69,0.89
2006-09-06,1590.92,1592.89,1570.42,1572.2,-1.96
2006-09-07,1567.73,1581.44,1560.05,1564.84,-0.47
2006-09-08,1568.81,1578.12,1564.55,1574.71,0.63
2006-09-11,1563.08,1591.12,1558.17,1583.78,0.58
2006-09-12,1585.77,1617.55,1584.85,1615.75,2.02
2006-09-13,1615.32,1625.55,1611.98,1623.99,0.51
2006-09-14,1620.37,1629.27,1617.97,1625.98,0.12
2006-09-15,1637.27,1645.6,1627.54,1632.44,0.4
2006-09-18,1631.48,1643.53,1625.8,1632.17,-0.02
2006-09-19,1638.08,1638.08,1608.51,1621.07,-0.68
2006-09-20,1636.02,1648.9,1635.28,1645.35,1.5
2006-09-21,1648.84,1654.4,1631.29,1634.87,-0.64
2006-09-22,1633.15,1633.15,1615.98,1622.37,-0.76
2006-09-25,1631.34,1653.86,1615.14,1650.37,1.73
2006-09-26,1649.82,1659.6,1644.29,1659.2,0.54
2006-09-27,1655.52,1665.61,1648.14,1655.67,-0.21
2006-09-28,1658.43,1663.28,1645.2,1661.59,0.36
2006-09-29,1666.03,1666.03,1653.74,1654.13,-0.45
2006-10-02,1650.32,1655.67,1631.36,1632.81,-1.29
2006-10-03,1629.26,1646.74,1623.07,1640.29,0.46
2006-10-04,1637.36,1681.14,1634.23,1681.14,2.49
2006-10-05,1680.06,1690.41,1676.08,1689.43,0.49
2006-10-06,1682.42,1690.8,1678.55,1684.88,-0.27
2006-10-09,1683.2,1698.38,1681.64,1691.08,0.37
2006-10-10,1693.22,1698.26,1681.44,1693.29,0.13
2006-10-11,1686.41,1701.58,1675.98,1691.28,-0.12
2006-10-12,1699.05,1718.72,1697.47,1718.54,1.61
2006-10-13,1717.39,1729.26,1714.58,1727.21,0.5
2006-10-16,1728.23,1733.73,1725.7,1727.61,0.02
2006-10-17,1718.1,1718.1,1699.88,1709.61,-1.04
2006-10-18,1718.01,1721.43,1695.37,1700.75,-0.52
2006-10-19,1699.06,1713.43,1693.19,1706.37,0.33
2006-10-20,1706.37,1713.45,1695.21,1709.58,0.19
2006-10-23,1706.18,1732.52,1702.58,1725.93,0.96
2006-10-24,1723.79,1726.78,1706.22,1713.88,-0.7
2006-10-25,1717.27,1729.9,1711.68,1726.76,0.75
2006-10-26,1730.73,1745.79,1718.53,1744.07,1.0
2006-10-27,1740.0,1741.61,1712.76,1717.61,-1.52
2006-10-30,1715.79,1735.02,1711.85,1727.8,0.59
2006-10-31,1733.82,1739.33,1722.15,1732.54,0.27
2006-11-01,1738.55,1739.79,1702.18,1707.65,-1.44
2006-11-02,1702.26,1714.37,1698.6,1710.17,0.15
2006-11-03,1714.27,1716.65,1693.19,1703.98,-0.36
2006-11-06,1712.03,1736.54,1712.03,1732.26,1.66
2006-11-07,1731.81,1752.95,1728.27,1741.53,0.54
2006-11-08,1732.21,1757.18,1728.35,1749.75,0.47
2006-11-09,1760.05,1762.95,1736.66,1740.14,-0.55
2006-11-10,1743.1,1751.11,1736.39,1751.11,0.63
2006-11-13,1751.84,1770.54,1749.52,1768.0,0.96
2006-11-14,1769.37,1787.88,1759.24,1787.23,1.09
2006-11-15,1787.33,1804.88,1786.71,1793.82,0.37
2006-11-16,1798.85,1806.0,1790.96,1801.97,0.45
2006-11-17,1791.67,1800.9,1788.05,1800.67,-0.07
2006-11-20,1795.68,1808.71,1790.47,1803.81,0.17
2006-11-21,1807.34,1809.8,1800.3,1808.88,0.28
2006-11-22,1815.62,1820.2,1800.72,1819.76,0.6
2006-11-24,1805.39,1824.21,1805.39,1815.53,-0.23
2006-11-27,1810.91,1813.92,1775.17,1775.17,-2.22
2006-11-28,1769.42,1782.65,1763.34,1780.34,0.29
2006-11-29,1787.65,1796.5,1776.1,1792.77,0.7
2006-11-30,1791.34,1800.47,1781.49,1791.25,-0.08
2006-12-01,1790.63,1793.31,1760.01,1775.12,-0.9
2006-12-04,1782.6,1808.12,1782.13,1799.93,1.4
2006-12-05,1806.5,1810.82,1797.37,1804.85,0.27
2006-12-06,1801.4,1804.88,1792.29,1799.13,-0.32
2006-12-07,1802.56,1808.2,1777.2,1777.46,-1.2
2006-12-08,1773.8,1799.22,1767.83,1786.21,0.49
2006-12-11,1786.21,1803.38,1779.65,1791.74,0.31
2006-12-12,1792.18,1794.05,1771.3,1781.97,-0.55
2006-12-13,1793.86,1793.86,1774.05,1783.44,0.08
2006-12-14,1786.52,1811.08,1786.52,1803.41,1.12
2006-12-15,1818.21,1821.18,1805.45,1808.56,0.29
2006-12-18,1812.93,1820.94,1783.24,1790.99,-0.97
2006-12-19,1776.61,1792.78,1766.35,1785.12,-0.33
2006-12-20,1787.66,1795.41,1777.92,1777.92,-0.4
2006-12-21,1780.53,1781.51,1759.08,1766.28,-0.65
2006-12-22,1765.29,1765.98,1748.61,1748.61,-1.0
2006-12-26,1746.86,1754.7,1746.07,1753.55,0.28
2006-12-27,1757.09,1766.15,1754.87,1763.41,0.56
2006-12-28,1757.59,1765.06,1752.64,1758.94,-0.25
2006-12-29,1759.15,1774.64,1755.04,1756.9,-0.12
2007-01-03,1769.22,1793.05,1731.71,1759.37,0.14
2007-01-04,1763.15,1799.07,1757.0,1792.91,1.91
2007-01-05,1787.79,1787.79,1770.29,1785.3,-0.42
2007-01-08,1786.39,1795.45,1776.99,1787.14,0.1
2007-01-09,1791.75,1802.44,1776.73,1795.63,0.48
2007-01-10,1790.51,1817.22,1784.28,1816.15,1.14
2007-01-11,1820.75,1840.88,1818.09,1834.86,1.03
2007-01-12,1832.15,1845.68,1830.34,1844.81,0.54
2007-01-16,1844.73,1847.54,1836.83,1842.44,-0.13
2007-01-17,1835.05,1843.07,1824.74,1827.68,-0.8
2007-01-18,1821.99,1824.34,1789.39,1793.68,-1.86
2007-01-19,1787.82,1802.22,1787.52,1796.81,0.17
2007-01-22,1800.33,1800.53,1771.24,1779.02,-0.99
2007-01-23,1776.83,1790.07,1771.44,1773.4,-0.32
2007-01-24,1785.42,1803.46,1781.82,1802.63,1.65
2007-01-25,1806.75,1810.24,1774.58,1777.75,-1.38
2007-01-26,1783.38,1784.82,1763.3,1772.97,-0.27
2007-01-29,1771.05,1786.97,1767.09,1775.08,0.12
2007-01-30,1780.26,1782.21,1772.03,1777.76,0.15
2007-01-31,1774.44,1798.49,1764.63,1792.28,0.82
2007-02-01,1801.6,1806.81,1785.54,1791.45,-0.05
2007-02-02,1795.68,1800.39,1788.97,1798.13,0.37
2007-02-05,1796.48,1804.4,1789.72,1795.39,-0.15
2007-02-06,1799.33,1800.05,1776.51,1793.06,-0.13
2007-02-07,1803.23,1816.77,1796.18,1810.95,1.0
2007-02-08,1807.41,1814.48,1800.63,1810.54,-0.02
2007-02-09,1815.22,1819.3,1780.44,1785.53,-1.38
2007-02-12,1787.11,1787.11,1774.25,1778.42,-0.4
2007-02-13,1782.16,1789.98,1778.66,1783.82,0.3
2007-02-14,1792.74,1818.55,1792.29,1814.98,1.75
2007-02-15,1815.49,1824.09,1813.07,1823.41,0.46
2007-02-16,1818.56,1823.37,1813.9,1821.49,-0.11
2007-02-20,1817.84,1835.31,1808.11,1833.71,0.67
2007-02-21,1827.03,1839.13,1824.53,1839.13,0.3
2007-02-22,1845.47,1851.47,1832.6,1846.34,0.39
2007-02-23,1845.41,1846.77,1832.4,1839.77,-0.36
2007-02-26,1848.48,1849.09,1819.76,1830.59,-0.5
2007-02-27,1801.87,1808.08,1750.7,1756.27,-4.06
2007-02-28,1754.88,1778.17,1746.29,1761.6,0.3
2007-03-01,1729.03,1768.96,1717.95,1753.45,-0.46
2007-03-02,1740.87,1752.86,1726.03,1726.03,-1.56
2007-03-05,1726.03,1739.05,1710.97,1712.94,-0.76
2007-03-06,1730.39,1747.21,1727.12,1743.1,1.76
2007-03-07,1740.79,1746.86,1733.82,1736.1,-0.4
2007-03-08,1753.6,1757.52,1741.47,1746.43,0.6
2007-03-09,1759.54,1760.96,1734.35,1744.74,-0.1
2007-03-12,1742.98,1758.49,1742.05,1756.42,0.67
2007-03-13,1747.32,1756.22,1722.48,1722.48,-1.93
2007-03-14,1724.65,1743.15,1711.28,1743.15,1.2
2007-03-15,1743.48,1749.58,1737.04,1744.87,0.1
2007-03-16,1743.58,1750.39,1733.58,1742.23,-0.15
2007-03-19,1752.19,1764.37,1747.05,1758.23,0.92
2007-03-20,1759.49,1772.74,1757.94,1767.25,0.51
2007-03-21,1774.51,1806.35,1763.54,1806.35,2.21
2007-03-22,1806.76,1807.43,1793.38,1799.75,-0.37
2007-03-23,1800.18,1804.63,1792.74,1794.04,-0.32
2007-03-26,1796.01,1802.95,1774.96,1802.95,0.5
2007-03-27,1798.14,1798.89,1787.98,1789.93,-0.72
2007-03-28,1781.66,1789.65,1770.54,1770.54,-1.08
2007-03-29,1783.44,1783.48,1753.43,1771.72,0.07
2007-03-30,1772.86,1783.33,1758.1,1772.36,0.04
2007-04-02,1775.92,1779.3,1761.65,1773.33,0.05
2007-04-03,1782.5,1801.9,1781.89,1796.31,1.3
2007-04-04,1797.28,1804.54,1795.0,1801.74,0.3
2007-04-05,1801.1,1812.94,1798.53,1812.94,0.62
2007-04-09,1818.75,1819.04,1805.09,1808.19,-0.26
2007-04-10,1807.06,1816.93,1806.91,1816.93,0.48
2007-04-11,1815.38,1815.73,1793.25,1798.09,-1.04
2007-04-12,1795.15,1814.68,1788.4,1813.49,0.86
2007-04-13,1811.66,1818.42,1801.89,1816.85,0.19
2007-04-16,1823.69,1835.68,1823.69,1833.96,0.94
2007-04-17,1835.67,1838.1,1829.11,1834.91,0.05
2007-04-18,1828.76,1839.31,1823.29,1832.39,-0.14
2007-04-19,1823.2,1840.28,1819.31,1832.47,0.0
2007-04-20,1848.69,1856.43,1838.77,1845.89,0.73
2007-04-23,1848.49,1854.75,1844.8,1850.18,0.23
2007-04-24,1856.32,1863.76,1844.05,1858.87,0.47
2007-04-25,1865.77,1883.58,1859.06,1881.33,1.21
2007-04-26,1889.58,1896.77,1884.26,1889.57,0.44
2007-04-27,1886.32,1894.97,1883.36,1891.06,0.08
2007-04-30,1891.81,1891.81,1867.75,1867.75,-1.23
2007-05-01,1872.34,1876.19,1857.33,1873.43,0.3
2007-05-02,1874.56,1894.3,1874.39,1889.73,0.87
2007-05-03,1892.6,1899.49,1888.74,1895.64,0.31
2007-05-04,1902.4,1905.85,1888.4,1895.7,0.0
2007-05-07,1896.1,1901.42,1893.97,1895.96,0.01
2007-05-08,1890.08,1901.21,1883.01,1899.83,0.2
2007-05-09,1891.2,1909.3,1890.16,1905.65,0.31
2007-05-10,1896.42,1902.19,1874.24,1875.2,-1.6
2007-05-11,1881.54,1899.44,1878.38,1898.79,1.26
2007-05-14,1902.1,1906.38,1878.63,1888.08,-0.56
2007-05-15,1887.59,1898.02,1870.24,1871.79,-0.86
2007-05-16,1878.52,1891.57,1866.98,1891.57,1.06
2007-05-17,1889.17,1892.71,1882.04,1884.68,-0.36
2007-05-18,1890.88,1898.34,1885.93,1896.93,0.65
2007-05-21,1899.6,1919.6,1897.86,1911.16,0.75
2007-05-22,1913.51,1921.81,1905.77,1916.45,0.28
2007-05-23,1919.45,1925.43,1903.87,1904.41,-0.63
2007-05-24,1904.19,1911.48,1869.51,1874.6,-1.57
2007-05-25,1883.41,1892.71,1877.73,1889.25,0.78
2007-05-29,1891.07,1904.31,1887.26,1899.79,0.56
2007-05-30,1889.28,1918.08,1884.45,1918.08,0.96
2007-05-31,1923.56,1931.1,1919.27,1928.19,0.53
2007-06-01,1934.74,1940.81,1925.65,1928.26,0.0
2007-06-04,1921.95,1935.85,1920.21,1933.73,0.28
2007-06-05,1928.65,1932.94,1916.38,1932.35,-0.07
2007-06-06,1924.43,1924.51,1908.8,1914.85,-0.91
2007-06-07,1908.66,1918.82,1882.17,1882.17,-1.71
2007-06-08,1884.66,1906.79,1876.52,1906.26,1.28
2007-06-11,1904.91,1917.43,1900.73,1901.96,-0.23
2007-06-12,1892.13,1911.14,1887.77,1890.67,-0.59
2007-06-13,1897.79,1913.87,1892.55,1913.87,1.23
2007-06-14,1914.28,1929.59,1913.53,1924.54,0.56
2007-06-15,1943.91,1946.7,1937.99,1942.41,0.93
2007-06-18,1947.79,1947.79,1939.27,1944.37,0.1
2007-06-19,1939.07,1946.88,1932.75,1941.75,-0.13
2007-06-20,1945.06,1948.58,1922.07,1922.12,-1.01
2007-06-21,1922.32,1943.42,1915.77,1941.32,1.0
2007-06-22,1936.78,1940.28,1917.52,1921.94,-1.0
2007-06-25,1924.18,1934.84,1905.02,1912.9,-0.47
2007-06-26,1923.7,1924.42,1901.18,1908.64,-0.22
2007-06-27,1901.6,1934.03,1899.92,1933.06,1.28
2007-06-28,1931.77,1945.12,1930.53,1931.67,-0.07
2007-06-29,1944.5,1947.0,1920.83,1934.1,0.13
2007-07-02,1943.28,1954.24,1939.74,1954.12,1.04
2007-07-03,1957.48,1965.2,1953.93,1965.2,0.57
2007-07-05,1967.74,1983.1,1964.49,1981.06,0.81
2007-07-06,1980.78,1989.43,1973.4,1988.31,0.37
2007-07-09,1989.76,1992.55,1982.37,1989.2,0.04
2007-07-10,1979.13,1989.35,1970.36,1971.89,-0.87
2007-07-11,1968.98,1984.67,1965.61,1984.08,0.62
2007-07-12,1992.57,2021.03,1990.89,2021.03,1.86
2007-07-13,2018.84,2032.28,2017.28,2032.16,0.55
2007-07-16,2030.34,2037.5,2024.3,2028.02,-0.2
2007-07-17,2031.33,2045.97,2030.57,2041.78,0.68
2007-07-18,2030.54,2038.64,2019.17,2037.98,-0.19
2007-07-19,2052.31,2060.29,2046.96,2052.99,0.74
2007-07-20,2047.14,2048.24,2024.25,2035.88,-0.83
2007-07-23,2043.82,2045.81,2031.37,2036.33,0.02
2007-07-24,2021.52,2037.72,1995.62,2000.55,-1.76
2007-07-25,2017.56,2020.68,1996.05,2011.14,0.53
2007-07-26,1996.93,2012.49,1955.62,1986.6,-1.22
2007-07-27,1988.85,1997.79,1956.16,1956.19,-1.53
2007-07-30,1961.78,1981.86,1951.36,1973.93,0.91
2007-07-31,1992.53,1992.53,1931.99,1932.06,-2.12
2007-08-01,1929.09,1946.76,1912.1,1945.08,0.67
2007-08-02,1950.95,1969.66,1944.37,1966.6,1.11
2007-08-03,1963.49,1964.5,1918.56,1918.56,-2.44
2007-08-06,1931.38,1954.37,1912.69,1954.37,1.87
2007-08-07,1943.39,1976.7,1932.05,1961.64,0.37
2007-08-08,1974.33,1995.0,1968.34,1987.34,1.31
2007-08-09,1959.97,1990.96,1936.76,1936.76,-2.55
2007-08-10,1918.99,1944.54,1896.69,1925.14,-0.6
2007-08-13,1941.41,1946.75,1931.33,1934.41,0.48
2007-08-14,1938.79,1940.89,1901.32,1901.32,-1.71
2007-08-15,1897.05,1913.79,1864.2,1864.92,-1.91
2007-08-16,1850.17,1865.47,1805.66,1846.09,-1.01
2007-08-17,1883.15,1893.77,1853.87,1888.78,2.31
2007-08-20,1891.13,1899.05,1874.27,1893.05,0.23
2007-08-21,1887.83,1915.1,1886.45,1910.99,0.95
2007-08-22,1927.31,1938.79,1922.19,1936.77,1.35
2007-08-23,1942.12,1945.11,1920.62,1931.88,-0.25
2007-08-24,1928.8,1961.38,1924.11,1961.38,1.53
2007-08-27,1954.88,1958.96,1945.51,1947.49,-0.71
2007-08-28,1934.93,1939.1,1899.24,1899.24,-2.48
2007-08-29,1914.25,1955.46,1913.49,1954.85,2.93
2007-08-30,1942.79,1980.95,1940.92,1963.75,0.46
2007-08-31,1987.94,1993.73,1975.83,1988.73,1.27
2007-09-04,1989.28,2032.1,1989.28,2020.51,1.6
2007-09-05,2013.66,2017.32,1987.3,1994.38,-1.29
2007-09-06,2001.76,2006.05,1984.44,1998.67,0.22
2007-09-07,1972.12,1975.31,1949.87,1958.35,-2.02
2007-09-10,1975.67,1980.97,1943.27,1960.2,0.09
2007-09-11,1973.16,1991.02,1969.52,1988.98,1.47
2007-09-12,1986.21,2006.37,1983.44,1988.96,0.0
2007-09-13,2004.73,2005.96,1989.91,1998.63,0.49
2007-09-14,1984.24,2004.03,1981.91,2000.82,0.11
2007-09-17,1993.5,1995.47,1975.29,1983.08,-0.89
2007-09-18,1993.85,2035.37,1985.7,2035.37,2.64
2007-09-19,2047.46,2056.27,2032.08,2041.36,0.29
2007-09-20,2035.87,2043.21,2029.53,2032.61,-0.43
2007-09-21,2042.64,2054.09,2041.48,2049.48,0.83
2007-09-24,2054.77,2072.7,2047.51,2057.25,0.38
2007-09-25,2049.78,2076.83,2048.34,2076.83,0.95
2007-09-26,2088.12,2094.97,2079.92,2088.38,0.56
2007-09-27,2098.74,2099.61,2089.58,2096.39,0.38
2007-09-28,2096.37,2101.96,2082.04,2091.11,-0.25
2007-10-01,2092.6,2120.79,2092.6,2116.97,1.24
2007-10-02,2116.15,2117.34,2104.15,2115.89,-0.05
2007-10-03,2108.04,2117.38,2095.3,2103.01,-0.61
2007-10-04,2107.11,2107.72,2088.79,2105.56,0.12
2007-10-05,2123.49,2151.72,2118.13,2149.67,2.09
2007-10-08,2151.11,2163.26,2144.22,2163.26,0.63
2007-10-09,2168.53,2173.95,2157.95,2171.21,0.37
2007-10-10,2172.67,2178.95,2164.91,2176.98,0.27
2007-10-11,2188.72,2194.14,2127.07,2140.92,-1.66
2007-10-12,2151.94,2177.99,2148.38,2177.99,1.73
2007-10-15,2182.06,2184.86,2143.9,2158.92,-0.88
2007-10-16,2147.88,2166.65,2143.56,2151.14,-0.36
2007-10-17,2182.7,2182.85,2143.54,2179.14,1.3
2007-10-18,2168.24,2191.66,2161.68,2187.52,0.38
2007-10-19,2188.75,2188.75,2131.08,2131.08,-2.58
2007-10-22,2121.01,2160.02,2116.64,2157.45,1.24
2007-10-23,2181.79,2205.18,2170.47,2205.18,2.21
2007-10-24,2187.03,2194.35,2140.87,2188.59,-0.75
2007-10-25,2190.51,2195.4,2146.23,2161.52,-1.24
2007-10-26,2200.69,2203.88,2174.82,2194.59,1.53
2007-10-29,2202.96,2209.39,2191.21,2203.42,0.4
2007-10-30,2197.14,2218.88,2192.69,2207.61,0.19
2007-10-31,2214.14,2239.23,2199.02,2238.98,1.42
2007-11-01,2223.52,2226.88,2196.35,2197.07,-1.87
2007-11-02,2211.39,2218.66,2181.5,2213.86,0.76
2007-11-05,2193.06,2212.06,2179.9,2200.48,-0.6
2007-11-06,2212.2,2224.43,2188.1,2223.97,1.07
2007-11-07,2205.29,2219.82,2168.55,2169.43,-2.45
2007-11-08,2165.57,2167.81,2066.55,2106.16,-2.92
2007-11-09,2061.52,2078.06,2033.88,2034.3,-3.41
2007-11-12,2028.91,2043.05,1980.18,1982.16,-2.56
2007-11-13,2009.74,2066.08,2009.74,2066.08,4.23
2007-11-14,2090.67,2091.06,2030.62,2038.05,-1.36
2007-11-15,2035.46,2054.06,2007.78,2024.03,-0.69
2007-11-16,2038.27,2052.2,2006.85,2048.62,1.21
2007-11-19,2040.17,2050.03,2009.71,2021.14,-1.34
2007-11-20,2030.94,2064.08,1990.12,2029.94,0.44
2007-11-21,2008.88,2039.39,1986.45,2006.38,-1.16
2007-11-23,2019.4,2031.87,2008.13,2028.9,1.12
2007-11-26,2033.24,2047.92,1988.3,1989.36,-1.95
2007-11-27,2007.35,2034.65,1997.53,2033.76,2.23
2007-11-28,2055.77,2100.97,2055.77,2095.39,3.03
2007-11-29,2084.57,2108.25,2082.19,2102.42,0.34
2007-11-30,2122.64,2122.64,2071.78,2089.1,-0.63
2007-12-03,2080.1,2094.36,2066.23,2067.45,-1.04
2007-12-04,2053.17,2070.39,2048.65,2059.06,-0.41
2007-12-05,2083.19,2103.83,2079.67,2099.31,1.95
2007-12-06,2099.7,2128.32,2098.3,2127.65,1.35
2007-12-07,2127.54,2135.24,2116.63,2130.0,0.11
2007-12-10,2131.67,2141.36,2126.97,2134.88,0.23
2007-12-11,2137.82,2147.68,2081.55,2083.72,-2.4
2007-12-12,2125.14,2130.57,2070.52,2101.36,0.85
2007-12-13,2083.08,2097.95,2072.75,2094.68,-0.32
2007-12-14,2078.4,2096.96,2069.94,2072.11,-1.08
2007-12-17,2064.45,2068.92,2020.26,2020.8,-2.48
2007-12-18,2041.66,2042.29,1999.59,2029.49,0.43
2007-12-19,2027.9,2038.99,2016.69,2031.0,0.07
2007-12-20,2056.12,2070.51,2040.38,2069.68,1.9
2007-12-21,2100.71,2111.77,2094.65,2111.77,2.03
2007-12-24,2113.12,2131.73,2113.12,2128.62,0.8
2007-12-26,2121.41,2141.08,2116.21,2136.94,0.39
2007-12-27,2129.01,2135.55,2104.02,2106.09,-1.44
2007-12-28,2118.63,2121.28,2092.03,2107.05,0.05
2007-12-31,2097.91,2102.39,2083.58,2084.93,-1.05
2008-01-02,2085.53,2094.22,2040.43,2049.71,-1.69
2008-01-03,2050.64,2064.73,2040.01,2051.76,0.1
